sheet,row_index,codigo,nome_cientifico,nome_popular,filo,classe,ordem,familia,genero,especie,localizacao,data_coleta,origem,coletor,taxonomia_id,localidade_id,especie_id,status,error,action
Fabaceae F1,570,F1.64,Clitoria fairchildiana,,,,,,,,IFNMG -Campus Januária (-15.44551`O -44.366790),,,Larissa e Warley,,,,,,
Fabaceae F1,571,F1. 65,Senna pendula,,,,,,,,Fazenda Sitio brejo do Amparo -15 360 212 -44 306 716,,,Levi,,,,,,
Gesneriaceae G1,572,G1.1,Episcia Cupreata,Planta tapete,Anthophyta,Magnoliopsida,Lamiales,Gesneriaceae,,Episcia Cupreata,"R. Maria Clementina de Oliveira, Januária-MG",,Nativa,Leticia P. Mesquita,,,,,,
Gesneriaceae G1,573,G1.2,Episcia Cupreata,Planta tapete,Anthophyta,Magnoliopsida,Lamiales,Gesneriaceae,,Episcia Cupreata,Januária - MG,,Nativa,Luane Alencar,,,,,,
Gesneriaceae G1,574,G1.3,Episcia Cupreata,Planta tapete,Anthophyta,Magnoliopsida,Lamiales,Gesneriaceae,,Episcia Cupreata,Moradeiras - Januária -MG,,Nativa,Lucas Figueiredo,,,,,,
Geraniaceae G2,575,G2.1,Pelargonium inquinans var.flore alloa,Sardinheira,Anthophyta,Magnoliopsida,Geraniales,Geraniaceae,,Pelargonium inquinans var.flore alloa,"Comunidade Araçá, Januária - MG",,Exótica,Luyara Lorrany A. Lima,,,,,,
Geraniaceae G2,576,G2.2,Pelargonium zonale,Malha de cheiro,Anthophyta,Magnoliopsida,Geraniales,Geraniaceae,,Pelargonium zonale,R. Emilio Magalhães - Cônego Marinho MG,,Cultivada,"Adriele, Caroline, Hellen, Lairton, Laires, William,",,,,,,
Geraniaceae G2,577,G2.3,Semperflorens cultorum,Begônia de cera,Anthophyta,Magnoliopsida,Geraniales,Geraniaceae,,Semperflorens cultorum,Pedras de Maria da cruz - MG,,Cultivada,Thayná Cristini Amaral,,,,,,
Heliconiaceae H1,578,H1.1,Heliconia Psittacorum,Caeté,Anthophyta,Liliopsida,Zingiberales,Heliconiaceae,,Heliconia Psittacorum,Januária - MG,,Nativa,Lauane Caroline,,,,,,
Iridaceae I1,579,I1.1,Dietes bicolor,Moreia Branca,Anthophyta,Liliopsida,Asparagales,Iridaceae,,Dietes bicolor,"Praça Getúlio Vargas, Januária\MG",,Cultivada,Paula Farias,,,,,,
Iridaceae I1,580,I1.2,Dietes bicolor,Moréia,Anthophyta,Liliopsida,Asparagales,Iridaceae,,Dietes bicolor,Januária MG,,Cultivada,Camila Lopo,,,,,,
Iridaceae I1,581,I1.3,Dietes bicolor,Moreia Branca,Anthophyta,Liliopsida,Asparagales,Iridaceae,,Dietes bicolor,"Copasinha , Januária\ MG",,Cultivada,José Gabriel Fernades,,,,,,
Iridaceae I1,582,I1.4,Dietes bicolor,Moréia,Anthophyta,Liliopsida,Asparagales,Iridaceae,,Dietes bicolor,Januária - MG,,Cultivada,,,,,,,
Lamiaceae L1,583,L1.1,Tetradenia riparia,Pluma-de-nevoa,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Tetradenia riparia,,,,Mirelle Alexia,,,,,,
Lamiaceae L1,584,L1.2,Clerodendrum trichotomum,Lagrimas de Cristo - Lilas,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Clerodendrum trichotomum,IFNMG - Januaria MG,,,Mirelle Alexia,,,,,,
Lamiaceae L1,585,L1.3,Melissa officinalis,Erva - cidreira,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Melissa officinalis,"-1547743, - 4437158 - Rua vinte e quatro - Januária MG",,,"Adriele, Caroline, laires, Lairton, Hellen Neila, Willian",,,,,,
Lamiaceae L1,586,L1.4,Melissa officinalis,Erva cidreira,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Melissa officinalis,Desconhecido,,,Janaina e Lucas Monteiro,,,,,,
Lamiaceae L1,587,L1.5,Plectranthus barbatus,Boldo da terra,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Plectranthus barbatus,Desconhecido,,,Stefany Ingrid Ferreira Barbosa,,,,,,
Lamiaceae L1,588,L1.6,Ocimum basilicum,Manjericão,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Ocimum basilicum,IFNMG - Januária MG,,,Jessica Mendes da Silva,,,,,,
Lamiaceae L1,589,L1.7,Ocimum basilicum,Manjericão,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Ocimum basilicum,Pedras de Maria da Cruz - MG,,,Elen Perreira,,,,,,
Lamiaceae L1,590,L1.8,Clerodendrum thomsoniaceae,Lagrima de Cristo,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Clerodendrum thomsoniaceae,IFNMG - Januária MG,,,Camila Lopo,,,,,,
Lamiaceae L1,591,L1.9,Tetraolenia riparia,Falsa Mirra,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Tetraolenia riparia,Desconhecido,,,Paula Farias,,,,,,
Lamiaceae L1,592,L1.10,Melissa officinalis,Erva cidreira,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Melissa officinalis,Cabeceira de pandeiros - Januária MG,,,Maria Cecília,,,,,,
Lamiaceae L1,593,L1.11,Clerodendrum thomsoniae,Lagrimas de cristo,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Clerodendrum thomsoniae,Fazenda dos Anjos MG,,,Gabriela Rocha Gusmão,,,,,,
Lamiaceae L1,594,L1.12,Clerodendrum splendens,Lagrimas de Cristos - Vermelho,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Clerodendrum splendens,"Rua Dois, clube Jussara - Januária MG",,,Marlon Cesar Lopes Rodrigues,,,,,,
Lamiaceae L1,595,L1.13,Clerodendrum splendens,Lagrimas de Cristos - Vermelho,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Clerodendrum splendens,Rua professor Manuel Ambrósio - Januária MG,,,Andreza Coutinho,,,,,,
Lamiaceae L1,596,L1.14,Melissa officinalis,Erva cidreira,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Melissa officinalis,Jaiba/MG,,,Ana Julia de Souza,,,,,,
Lamiaceae L1,597,L1.15,Cletodendrum thomsoniae,Lágrima de Cristo,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Cletodendrum thomsoniae,"Fazenda dos Anjos MG , Patis - MG",,,Ketley,,,,,,
Lamiaceae L1,598,L1.16,Salvia rosmurinus,Alecrim,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Salvia rosmurinus,Januária - MG,,,Beatriz Ribeiro,,,,,,
Lamiaceae L1,599,L1.17,Marsypianthes chamaedrys,Hortelã do campo,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Marsypianthes chamaedrys,Januária - MG,,,Launae Caroline,,,,,,
Lamiaceae L1,600,L1.18,Melissa officinalis,Erva cidreira,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Melissa officinalis,Riacho da Cruz - Januária MG,,,Carlos Gabriel Lopes Gabriel,,,,,,
Lamiaceae L1,601,L1.19,Phlomis herba-venti,Desconhecido,Anthophyta,Magnoliopsida,Lamiales,Lamiacea,,Phlomis herba-venti,IFNMG - Januária MG,,,Ícaro Rodrigues,,,,,,
Lamiaceae L1,602,L1.20,Medusantha martiusii,Erva doce do Cerrado,Anthophyta,Magnoliopsida,Lamiales,Lamiaceae,,martiusii,"15º14'46""S 45º13'22""W",,Nativa,Ana Maria da Silva Andrade,,,,,,
Lamiaceae L1,603,L1.21,Melissa officinalis,Erva cidreira,Anthophyta,Magnoliopsida,Lamiales,Lamiaceae,,officinalis,"14º39'16,026""S 44º0'9,564'W",,Introduzida no Brsail,Elaine Cristina Santos Almeida,,,,,,
Lythraceae L2,604,L2.1,Lagestroma speciosa,"Resedá, escumilha, extremosa",Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,Lagestroma speciosa,"Praça Getúlio Vargas, Januária - MG",,Exótica,Marcos Ramos,,,,,,
Lythraceae L2,605,L2.2,Punica Granatum L.,Romã,Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,Punica Granatum L.,"-15 48185 - 44 35202, Januária MG - R. Emílio Magalhães, n1254",,Exótica,Caroline,,,,,,
Lythraceae L2,606,L2.3,Punica Granatum L.,Romã,Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,Punica Granatum L.,"Fazenda Lagoa Nova - Patis, Januária MG",,Exótica,Gabryella Rocha Gusmão,,,,,,
Lythraceae L2,607,L2.4,Punica Granatum L.,Romã,Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,Punica Granatum L.,Januária - MG,,Exótica,Janaina F.R.N. Alves,,,,,,
Lythraceae L2,608,L2.5,Lagestroma indica,"Resedá, escumilha, extremosa",Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,Lagestroma indica,Januária - MG,,Exótica,Vitor Gonçalvez,,,,,,
Lythraceae L2,609,L2.6,Lagestroma speciosa,Resedá,Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,Lagestroma speciosa,"Praça Tiradentes, Januária - MG",,Exótica,Dayane N. Pereira,,,,,,
Lythraceae L2,610,L2.7,Punica Granatum L.,Romã,Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,Punica Granatum L.,Lapão \ Januária - MG,,Exotica,Pedro Antonio Passos,,,,,,
Lythraceae L2,611,L2.8,Punica Granatum L.,Romã,Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,Punica Granatum L.,Vazantão - Bonito de Minas,,,Daiane Alves Rodrigues,,,,,,
Lythraceae L2,612,L2.9,Lagestroma speciosa,Resedá-Extremosa,Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,speciosa,15°26'43.03''S 44°21'59.71''W 482m,,exotica,Wellerson nunes,,,,,,
Lythraceae L2,613,L2.10,Lagerstroemia flos-reginae Retz.,Resedá,Anthophyta,Magnoliopsida,Myrtales,Lythraceae,,filos-reginae Retz.,"LAT.S: 15°26'46"" e LONG.O: 44°22'19""",,Exótica,Tiago Emanoel de Castro,,,,,,
Loranthaceae L3,614,L3.1,Tripodanthus acutifolius,Erva-de-passarinho,Anthophyta,Magnoliopsida,Santalales,Loranthaceae,,Tripodanthus acutifolius,IFNMG-Campus Januária,,Nativa,Higor Amauri,,,,,,
Lauraceae L4,615,L4.1,Cinnamomum Verum J. Presl,Canela,Anthophyta,Magnoliopsida,Laurales,Lauraceae,,Cinnamomum Verum J. Presl,"R: Emilio Magalhães, 1254. Bonito de Minas\MG",,,Caroline,,,,,,
